mitigation,tRH,trace,ipc_0,ipc_1,ipc_2,ipc_3,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,insn_1,insn_2,insn_3
Graphene,512,Mix8,0.5173974397591444,0.46096288342535396,0.6990438911064658,0.3586993767210934,2763,0,0,0,0,0,0,9046917.413625,100000000,100000000,100000000,100000000
Graphene,256,Mix8,0.5184978596434279,0.4517121720755962,0.6944347609375002,0.3533688950125677,10015,0,0,0,0,0,0,9185051.2453125,100000000,100000000,100000000,100000000
Graphene,128,Mix8,0.5044692112931103,0.44751473764484306,0.6870905099450408,0.34331169224595115,29947,0,0,0,0,0,0,9429183.245250002,100000000,100000000,100000000,100000000
Graphene,64,Mix8,0.481717570549152,0.42852761652009785,0.6645334478457371,0.31717483795426515,74865,0,0,0,0,0,0,10125041.921000002,100000000,100000000,100000000,100000000
Graphene,32,Mix8,0.43112293543363667,0.3869178269452059,0.5570184407082,0.28625222889582397,201192,0,0,0,0,0,0,10936419.5523125,100000000,100000000,100000000,100000000
Graphene,20,Mix8,0.38838945759074145,0.3513519841647628,0.5179315704562074,0.2497342777338057,336181,0,0,0,0,0,0,12258423.1284375,100000000,100000000,100000000,100000000
Hydra,1024,Mix8,0.519473400671008,0.46831087586773495,0.6998115176645129,0.359644359065195,469,0,0,0,0,0,0,9101809.969812501,100000000,100000000,100000000,100000002
Hydra,512,Mix8,0.5130552158488708,0.45995397810884,0.6945120725575097,0.35611938021894735,3789,0,0,0,0,0,0,9169377.176375002,100000000,100000000,100000000,100000000
Hydra,256,Mix8,0.5028683535455988,0.44587156041023485,0.6835717188306284,0.3453978535464538,12777,0,0,0,0,0,0,9421012.671875,100000000,100000000,100000000,100000000
Hydra,128,Mix8,0.479762686346724,0.42952270539274306,0.6482040899616788,0.32699288889872485,38957,0,0,0,0,0,0,9767564.452687502,100000000,100000000,100000000,100000000
Hydra,64,Mix8,0.4467362749984852,0.39964744860532814,0.6026355869656456,0.29936584285727097,93571,0,0,0,0,0,0,10558770.71625,100000000,100000000,100000000,100000000
Hydra,32,Mix8,0.38182712143244124,0.35028950920015606,0.4920270558199184,0.2600431057325079,223354,0,0,0,0,0,0,11854480.3798125,100000000,100000000,100000000,100000002
Hydra,20,Mix8,0.3450512829536354,0.32296147612488074,0.44604321597640445,0.22984738997531826,371009,0,0,0,0,0,0,13139340.640500002,100000000,100000000,100000000,100000000
PARA,1024,Mix8,0.4603875528608356,0.42098527393511775,0.607720903251446,0.31248344423652,117028,0,0,0,0,0,0,10165118.368375,100000000,100000000,100000000,100000000
PARA,512,Mix8,0.4154585719959335,0.38138404812630383,0.5369892881484198,0.281508645480981,232119,0,0,0,0,0,0,11017934.740000002,100000000,100000000,100000000,100000000
PARA,256,Mix8,0.3504236132643425,0.32262995446649245,0.43659160131880004,0.23321838294647854,465820,0,0,0,0,0,0,12867821.9945,100000000,100000000,100000000,100000000
PARA,128,Mix8,0.27042896822126994,0.2549117641409529,0.3163232298438972,0.17183548433613194,957420,0,0,0,0,0,0,16814795.9229375,100000000,100000000,100000000,100000000
PARA,64,Mix8,0.19132002146097904,0.17745601012353887,0.20350370207422694,0.1157037380425162,1944885,0,0,0,0,0,0,24022412.190125003,100000000,100000000,100000000,100000000
PARA,32,Mix8,0.12808806868337394,0.1153194633917366,0.12014941464010188,0.06773357560495404,4178246,0,0,0,0,0,0,39906995.1101875,100000000,100000000,100000000,100000000
PARA,20,Mix8,0.09829249028241861,0.08371573453036028,0.08530392581718112,0.0491724769750565,6303765,0,0,0,0,0,0,54256337.16637501,100000000,100000000,100000000,100000000
PRAC-4,1024,Mix8,0.4798380657850407,0.41869942445912073,0.6005156447686936,0.32762721503477094,0,0,0,0,0,0,0,10039509.8555625,100000000,100000000,100000000,100000000
PRAC-4,512,Mix8,0.4813573128667007,0.4223404873194296,0.5991726803381695,0.32756659136249444,0,0,0,0,0,0,0,10029847.3433125,100000000,100000000,100000000,100000003
PRAC-4,256,Mix8,0.4782036292145443,0.43090922190549436,0.5958441148098419,0.32577269422664135,0,0,0,0,0,0,0,10066375.2491875,100000000,100000000,100000000,100000000
PRAC-4,128,Mix8,0.475834574587474,0.43153463139640913,0.596924763005946,0.32528648623283335,0,0,0,0,0,0,0,10079221.3754375,100000000,100000000,100000000,100000000
PRAC-4,64,Mix8,0.47205079527129157,0.41269652608572205,0.5895646305745577,0.32323524867457387,0,0,0,0,0,0,0,10089810.549625002,100000000,100000000,100000000,100000000
PRAC-4,32,Mix8,0.2757378865099643,0.2566767474234685,0.36840129546399863,0.18883281695614762,0,0,0,0,0,0,0,14365363.3613125,100000000,100000000,100000000,100000000
PRAC-4,20,Mix8,0.04255115234760684,0.04056268733479124,0.060353813015062346,0.028966499513357016,0,0,0,0,0,0,0,68947663.7193125,100000000,100000000,100000000,100000000
PRAC-2,1024,Mix8,0.4796782556181728,0.4192222032957372,0.6002914342878496,0.32680834224438915,0,0,0,0,0,0,0,10063534.1345625,100000000,100000000,100000000,100000000
PRAC-2,512,Mix8,0.48112768708790843,0.4191106457846687,0.5995142196229817,0.3285397143981265,0,0,0,0,0,0,0,10010877.884437501,100000000,100000000,100000000,100000000
PRAC-2,256,Mix8,0.48009921307850173,0.4202268795677795,0.5991718582112046,0.32742772786809654,0,0,0,0,0,0,0,10024151.851750001,100000000,100000000,100000000,100000000
PRAC-2,128,Mix8,0.4777391381301216,0.4271622660232037,0.596887148761235,0.3262510153910352,0,0,0,0,0,0,0,10059246.316875,100000000,100000000,100000000,100000000
PRAC-2,64,Mix8,0.4714575030917594,0.41116728537954794,0.5911568119466455,0.32312258009864636,0,0,0,0,0,0,0,10094536.471125001,100000000,100000000,100000000,100000000
PRAC-2,32,Mix8,0.2869070336688101,0.26428952475544876,0.38122631783990946,0.19547161007279437,0,0,0,0,0,0,0,14036780.95525,100000000,100000000,100000000,100000000
PRAC-2,20,Mix8,0.07217902359388428,0.06704251702881274,0.0976665833915799,0.04827424206863314,0,0,0,0,0,0,0,43446990.756312504,100000000,100000000,100000000,100000000
PRAC-1,1024,Mix8,0.4813788832389235,0.41969907114929617,0.5997457953456595,0.3277684800785596,0,0,0,0,0,0,0,10034041.026312502,100000000,100000000,100000000,100000000
PRAC-1,512,Mix8,0.4820940600125438,0.4201781038341189,0.5989571341712376,0.32659820554273866,0,0,0,0,0,0,0,10083266.741687499,100000000,100000000,100000000,100000000
PRAC-1,256,Mix8,0.4802965750661209,0.4307376154234666,0.5974667100809877,0.32554161227232725,0,0,0,0,0,0,0,10112101.1885,100000000,100000000,100000000,100000003
PRAC-1,128,Mix8,0.47770888525628435,0.42414717543917757,0.5973893583234205,0.32500449424330763,0,0,0,0,0,0,0,10103232.4151875,100000000,100000000,100000000,100000002
PRAC-1,64,Mix8,0.4637509896851902,0.40996692735302004,0.5819428250834606,0.31564151190781753,0,0,0,0,0,0,0,10311489.3231875,100000000,100000000,100000000,100000000
PRAC-1,32,Mix8,0.11324116868645691,0.1049744626525216,0.14835397401212524,0.07523031778255315,0,0,0,0,0,0,0,30130060.059312504,100000000,100000000,100000000,100000002
PRAC-1,20,Mix8,0.11324116868645691,0.1049744626525216,0.14835397401212524,0.07523031778255315,0,0,0,0,0,0,0,30130060.059312504,100000000,100000000,100000000,100000002
PRAC-RFM,1024,Mix8,0.46561057342014084,0.41026811993973505,0.5843625311279694,0.3223358529166547,0,12513,0,0,0,0,0,10191333.760500003,100000000,100000000,100000000,100000000
PRAC-RFM,512,Mix8,0.46561057342014084,0.41026811993973505,0.5843625311279694,0.3223358529166547,0,12513,0,0,0,0,0,10191333.760500003,100000000,100000000,100000000,100000000
PRAC-RFM,256,Mix8,0.46561057342014084,0.41026811993973505,0.5843625311279694,0.3223358529166547,0,12513,0,0,0,0,0,10191333.760500003,100000000,100000000,100000000,100000000
PRAC-RFM,128,Mix8,0.46561057342014084,0.41026811993973505,0.5843625311279694,0.3223358529166547,0,12513,0,0,0,0,0,10191333.760500003,100000000,100000000,100000000,100000000
PRAC-RFM,64,Mix8,0.45535639046202125,0.4165531420503532,0.5739009597190796,0.3150151895599178,0,12900,0,0,0,0,0,10356920.228062501,100000000,100000000,100000000,100000000
PRAC-RFM,32,Mix8,0.27417183477376544,0.24284998169688257,0.3664367425125009,0.19063782738791712,0,13384,0,0,0,0,0,14285102.9195625,100000000,100000000,100000000,100000000
PRAC-RFM,20,Mix8,0.0417988321530857,0.039393320132140655,0.05947349724619717,0.028032226845929355,0,19284,0,0,0,0,0,71415461.01262501,100000000,100000000,100000000,100000000
RFM,1024,Mix8,0.5050717741841068,0.450997671115676,0.6865408809349314,0.3559358185514407,0,12185,0,0,0,0,0,9204677.0300625,100000000,100000000,100000000,100000002
RFM,512,Mix8,0.49985136169982813,0.44936824823364463,0.6820870589866365,0.34905829552083717,0,18017,0,0,0,0,0,9345367.3129375,100000000,100000000,100000000,100000000
RFM,256,Mix8,0.47004426026063023,0.4246653175474194,0.6429037441942578,0.32892234435532813,0,52740,0,0,0,0,0,9972888.820625,100000000,100000000,100000000,100000000
RFM,128,Mix8,0.41670181720120514,0.3838684828498003,0.5505210194237744,0.28626489825228035,0,141825,0,0,0,0,0,11559136.8056875,100000000,100000000,100000000,100000000
RFM,64,Mix8,0.3356259922488788,0.3018838952787831,0.41443840061557036,0.22159414120513607,0,374477,0,0,0,0,0,15419947.995625,100000000,100000000,100000000,100000000
RFM,32,Mix8,0.2362828312010883,0.2147990842505009,0.2722030057788263,0.15110317420534153,0,915930,0,0,0,0,0,25420530.198625002,100000000,100000000,100000000,100000000
RFM,20,Mix8,0.17324657054991977,0.1606464239888344,0.1830814357357504,0.10722432131880631,0,1654133,0,0,0,0,0,44390837.04575001,100000000,100000000,100000000,100000000
Dummy,0,Mix8,0.5196848703701957,0.4621699520741776,0.7016166918427784,0.36135854595507566,0,0,0,0,0,0,0,9006828.665375,100000000,100000000,100000000,100000000
Chronus,1024,Mix11,3.6241357433062396,1.2051854863565656,1.2057602204245437,0.6409015572279639,0,0,0,0,0,0,0,5050268.918765525,100000002,100000003,100000000,100000002
Chronus,512,Mix11,3.6241357433062396,1.2051854863565656,1.2057602204245437,0.6409015572279639,0,0,0,0,0,0,0,5050268.918765525,100000002,100000003,100000000,100000002
Chronus,256,Mix11,3.6241357433062396,1.2067281973333601,1.2049715100151086,0.6400139804651097,0,0,0,0,0,0,0,5061569.643088376,100000002,100000003,100000000,100000002
Chronus,128,Mix11,3.6228385330605386,1.207403214319763,1.20767278213225,0.6383293995646543,0,0,0,0,0,0,0,5085533.06838837,100000002,100000003,100000003,100000002
Chronus,64,Mix11,3.627455996239054,1.2096779921958836,1.2018775658658032,0.6370729875841039,0,0,0,0,0,0,0,5097888.614439332,100000002,100000003,100000003,100000002
Chronus,32,Mix11,3.6261984857720666,1.18913242161602,1.1920575615016153,0.6296038489848356,0,0,0,0,0,0,0,5118739.049359001,100000002,100000003,100000003,100000002
Chronus,20,Mix11,3.5544702652217697,1.0573001918650882,1.0607361033126383,0.5554786205337534,0,0,0,0,0,0,0,5574237.552866163,100000002,100000003,100000003,100000002
Chronus+PB,1024,Mix11,3.6241357433062396,1.2051854863565656,1.2057602204245437,0.6409015572279639,0,0,0,0,0,0,0,5050268.918765525,100000002,100000003,100000000,100000002
Chronus+PB,512,Mix11,3.6241357433062396,1.2051854863565656,1.2057602204245437,0.6393840067185959,0,0,0,0,0,0,0,5068181.6492629135,100000002,100000003,100000000,100000002
Chronus+PB,256,Mix11,3.6241357433062396,1.2067989578953406,1.205177701156867,0.6392180599041914,0,0,0,0,0,0,0,5080042.464827824,100000002,100000003,100000003,100000002
Chronus+PB,128,Mix11,3.6189769593855616,1.2034118072556923,1.1990405301946034,0.6375173631037956,0,0,0,0,0,0,0,5092633.037145263,100000002,100000000,100000003,100000002
Chronus+PB,64,Mix11,3.6182524477839144,1.1953969210760127,1.1908828843411243,0.630939185009814,0,0,0,0,0,0,0,5118754.104161426,100000002,100000003,100000003,100000002
Chronus+PB,32,Mix11,3.261825912701276,0.7410806390124727,0.7441377296502912,0.39401348530827174,0,0,0,0,0,0,0,6995437.32488117,100000002,100000003,100000003,100000002
Chronus+PB,20,Mix11,2.484909813927472,0.14265459432987548,0.1434153456879158,0.07246332843157816,0,0,0,0,0,0,0,28093002.112872303,100000002,100000003,100000003,100000002
Graphene,1024,Mix11,3.6241357433062396,1.2051854863565656,1.2057602204245437,0.6402236178129362,2,0,0,0,0,0,0,4585679.9916875,100000002,100000003,100000000,100000002
Graphene,512,Mix11,3.6241357433062396,1.206722794881893,1.206817344972636,0.6406373044401815,14,0,0,0,0,0,0,4590504.75375,100000002,100000003,100000000,100000002
Graphene,256,Mix11,3.6160441707018705,1.201741912832975,1.1998366518434451,0.6362487714831779,1553,0,0,0,0,0,0,4623138.400062501,100000002,100000003,100000003,100000002
Graphene,128,Mix11,3.6141797424072952,1.1951446747085799,1.1901097290658158,0.6253219986136112,6708,0,0,0,0,0,0,4689226.164875,100000002,100000003,100000003,100000002
Graphene,64,Mix11,3.613445529369398,1.1651463197112701,1.1529320242251764,0.6017184863006394,20394,0,0,0,0,0,0,4835791.5213750005,100000002,100000003,100000003,100000002
Graphene,32,Mix11,3.5380832193952623,1.1282675812854712,1.1251583083627894,0.5204584510219982,61717,0,0,0,0,0,0,5531621.043250001,100000002,100000003,100000003,100000002
Graphene,20,Mix11,3.501034590711209,1.0120097930970329,1.013511619616452,0.4693738167115653,116527,0,0,0,0,0,0,6054035.3391875,100000002,100000003,100000003,100000002
Hydra,1024,Mix11,3.6233450960398397,1.2047336029888476,1.2062070762932104,0.6400721842671515,2,0,0,0,0,0,0,4599023.3005,100000002,100000003,100000003,100000002
Hydra,512,Mix11,3.62125032211021,1.2016101022145997,1.19692548870945,0.6365053519628516,130,0,0,0,0,0,0,4619625.145375,100000002,100000003,100000003,100000002
Hydra,256,Mix11,3.617136981879048,1.1808828743009498,1.1813980122577366,0.6219499466385615,2666,0,0,0,0,0,0,4703295.9095625,100000002,100000003,100000003,100000002
Hydra,128,Mix11,3.616999870113537,1.137444333049469,1.1367866842814032,0.579093940142234,11191,0,0,0,0,0,0,5031245.5505,100000002,100000003,100000003,100000002
Hydra,64,Mix11,3.605742433169368,0.9903191846171586,0.9946032530726328,0.503725013659385,39225,0,0,0,0,0,0,5691506.254875001,100000002,100000003,100000003,100000002
Hydra,32,Mix11,3.4777436927989425,0.7743792407764679,0.7754474230688716,0.3806068396090573,126543,0,0,0,0,0,0,7386835.454375001,100000002,100000003,100000003,100000002
Hydra,20,Mix11,3.432186314994796,0.683881156203095,0.6852227564553669,0.32935350687636755,222541,0,0,0,0,0,0,8439581.859375,100000002,100000003,100000003,100000002
PARA,1024,Mix11,3.572548892116885,1.0752425696090244,1.071502368855936,0.5455508252541713,55616,0,0,0,0,0,0,5301260.8830625005,100000002,100000003,100000003,100000002
PARA,512,Mix11,3.5270470539811014,0.9728349658200769,0.9729439568925128,0.48232235314460303,112533,0,0,0,0,0,0,5890803.146625001,100000002,100000003,100000003,100000002
PARA,256,Mix11,3.42150396035654,0.8429818404604481,0.8422624563685951,0.38951154645413544,233604,0,0,0,0,0,0,7175473.1556875,100000002,100000003,100000003,100000002
PARA,128,Mix11,3.2643657306500726,0.6755289601012883,0.6748881379693755,0.286765589647494,486242,0,0,0,0,0,0,9541901.426062502,100000002,100000003,100000003,100000002
PARA,64,Mix11,2.9857842336801292,0.49951906805089924,0.49989970512516957,0.18695751706841704,1052863,0,0,0,0,0,0,14310402.395312501,100000002,100000003,100000003,100000002
PARA,32,Mix11,2.605726192691678,0.3634748648197036,0.36340594610314947,0.11338567070654815,2245908,0,0,0,0,0,0,23300100.213750005,100000001,100000003,100000003,100000002
PARA,20,Mix11,2.312338280843101,0.30264156078252624,0.30445034139705457,0.08389323692519608,3383924,0,0,0,0,0,0,31283043.6508125,100000001,100000003,100000003,100000002
PRAC-4,1024,Mix11,3.5471409884583482,1.0565179841278252,1.0589899085571772,0.5074729191903083,0,0,0,0,0,0,0,5813005.414125001,100000002,100000003,100000003,100000002
PRAC-4,512,Mix11,3.5471409884583482,1.0565179841278252,1.0589899085571772,0.5071881338266583,0,0,0,0,0,0,0,5820339.914125,100000002,100000003,100000003,100000002
PRAC-4,256,Mix11,3.5471409884583482,1.057376515291874,1.0602198607545446,0.5074221241521865,0,0,0,0,0,0,0,5815250.591875002,100000002,100000003,100000003,100000002
PRAC-4,128,Mix11,3.5513266122347744,1.0538175101953944,1.0520588918142204,0.5067317487237303,0,0,0,0,0,0,0,5818312.9398125,100000002,100000003,100000003,100000002
PRAC-4,64,Mix11,3.552110994657128,1.0471855292787045,1.0396768646973094,0.5008989282255829,0,0,0,0,0,0,0,5865951.5881875,100000002,100000003,100000003,100000002
PRAC-4,32,Mix11,3.1675278858063143,0.6623792690450245,0.6643627077996106,0.32235978732455295,0,0,0,0,0,0,0,8000219.155937501,100000002,100000003,100000003,100000002
PRAC-4,20,Mix11,2.1328339629743445,0.1060375964812468,0.10559870337805902,0.048119248665411944,0,0,0,0,0,0,0,41168526.6430625,100000002,100000003,100000003,100000002
PRAC-2,1024,Mix11,3.5471409884583482,1.0565179841278252,1.0589899085571772,0.5074729191903083,0,0,0,0,0,0,0,5813005.414125001,100000002,100000003,100000003,100000002
PRAC-2,512,Mix11,3.5471409884583482,1.0565179841278252,1.0589899085571772,0.5062695559901665,0,0,0,0,0,0,0,5827823.8467500005,100000002,100000003,100000003,100000002
PRAC-2,256,Mix11,3.5471409884583482,1.0553840966877024,1.0606034071692525,0.5064792265422176,0,0,0,0,0,0,0,5817360.56225,100000002,100000003,100000003,100000002
PRAC-2,128,Mix11,3.550741137305914,1.0552915562062248,1.0549551325485678,0.5059410582928782,0,0,0,0,0,0,0,5839272.015000001,100000002,100000003,100000003,100000002
PRAC-2,64,Mix11,3.5497664466710788,1.045525143112,1.0448006536607028,0.5012152263649309,0,0,0,0,0,0,0,5854057.3407499995,100000002,100000003,100000003,100000002
PRAC-2,32,Mix11,3.3084586434075853,0.688833998464534,0.690646914441765,0.3286669777411904,0,0,0,0,0,0,0,7910050.629937502,100000002,100000003,100000003,100000002
PRAC-2,20,Mix11,2.635107131068803,0.172517102111493,0.17316582011239032,0.07596118339852327,0,0,0,0,0,0,0,27130940.074250005,100000002,100000003,100000003,100000002
PRAC-1,1024,Mix11,3.5471409884583482,1.0565179841278252,1.0589899085571772,0.5074729191903083,0,0,0,0,0,0,0,5813005.414125001,100000002,100000003,100000003,100000002
PRAC-1,512,Mix11,3.5471409884583482,1.0565179841278252,1.0589899085571772,0.5070890798399266,0,0,0,0,0,0,0,5826435.98275,100000002,100000003,100000003,100000002
PRAC-1,256,Mix11,3.5471409884583482,1.0543361168825176,1.054279327040031,0.5068782926749874,0,0,0,0,0,0,0,5823640.540312501,100000002,100000003,100000003,100000002
PRAC-1,128,Mix11,3.5528611367805323,1.0568034924902594,1.0493163782699386,0.5062049538977391,0,0,0,0,0,0,0,5834981.458374999,100000002,100000003,100000003,100000002
PRAC-1,64,Mix11,3.5527783329980696,1.025286244275199,1.0261696442876416,0.49310533720933847,0,0,0,0,0,0,0,5931324.027062501,100000002,100000003,100000003,100000002
PRAC-1,32,Mix11,2.9287831251954595,0.2861989828934923,0.2868638824435517,0.12206231592606424,0,0,0,0,0,0,0,18013970.6914375,100000002,100000003,100000003,100000002
PRAC-1,20,Mix11,2.9287831251954595,0.2861989828934923,0.2868638824435517,0.12206231592606424,0,0,0,0,0,0,0,18013970.6914375,100000002,100000003,100000003,100000002
PRAC-RFM,1024,Mix11,3.548187130108152,1.0358154197693654,1.0294332774385395,0.4939416087136514,0,6650,0,0,0,0,0,5982124.193750001,100000002,100000003,100000003,100000002
PRAC-RFM,512,Mix11,3.548187130108152,1.0358154197693654,1.0294332774385395,0.4939416087136514,0,6650,0,0,0,0,0,5982124.193750001,100000002,100000003,100000003,100000002
