,mitigation,tRH,trace,ipc_0,VRR,RFM,RRS_reswap,RRS_unswap,RRS_swap,AQUA_migrate,AQUA_r_migrate,total_energy,insn_0,aipc_0,soa_0,aos_0,weighted_speedup,harmonic_speedup,max_slowdown,min_insn,weighted_speedup_base,harmonic_speedup_base,max_slowdown_base,total_energy_base,norm_weighted_speedup,norm_harmonic_speedup,norm_max_slowdown,norm_energy
21,Hydra,1024,523.xalancbmk,2.1289327881448763,0,0,0,0,0,0,0,1096684.7480956528,100000001,2.1132167930912686,1.0074370008344566,0.9926178998505151,1.0074370008344566,1.0074370008344566,-0.007437000834456642,100000001,1.0,1.0,0.0,1104214.677332853,1.0074370008344566,1.0074370008344566,-inf,0.9931807379563291
22,Hydra,512,523.xalancbmk,2.1275091310563483,16,0,0,0,0,0,0,1097515.2465248476,100000001,2.1132167930912686,1.0067633089098125,0.9932821261462773,1.0067633089098125,1.0067633089098125,-0.006763308909812471,100000001,1.0,1.0,0.0,1104214.677332853,1.0067633089098125,1.0067633089098125,-inf,0.9939328547740487
23,Hydra,256,523.xalancbmk,2.1173994439073898,221,0,0,0,0,0,0,1102421.8234757818,100000001,2.1132167930912686,1.0019792814583888,0.9980246283580756,1.0019792814583888,1.0019792814583888,-0.001979281458388771,100000001,1.0,1.0,0.0,1104214.677332853,1.0019792814583888,1.0019792814583888,-inf,0.9983763538975938
24,Hydra,128,523.xalancbmk,2.098582529233464,723,0,0,0,0,0,0,1112933.3164331669,100000001,2.1132167930912686,0.9930748875810337,1.0069734040257878,0.9930748875810337,0.9930748875810336,0.006925112418966317,100000001,1.0,1.0,0.0,1104214.677332853,0.9930748875810337,0.9930748875810336,inf,1.00789578265829
25,Hydra,64,523.xalancbmk,2.060383047868982,1849,0,0,0,0,0,0,1133835.4012241461,100000001,2.1132167930912686,0.974998426382463,1.0256426809941634,0.974998426382463,0.9749984263824631,0.025001573617536965,100000001,1.0,1.0,0.0,1104214.677332853,0.974998426382463,0.9749984263824631,inf,1.0268251495830862
26,Hydra,32,523.xalancbmk,1.9841827106852303,4238,0,0,0,0,0,0,1176863.8337313617,100000001,2.1132167930912686,0.9389394960195807,1.0650313510500637,0.9389394960195807,0.9389394960195807,0.06106050398041929,100000001,1.0,1.0,0.0,1104214.677332853,0.9389394960195807,0.9389394960195807,inf,1.0657926016469799
27,Hydra,20,523.xalancbmk,1.9050592582011752,7278,0,0,0,0,0,0,1225795.3046795467,100000001,2.1132167930912686,0.9014973117899583,1.1092656482962338,0.9014973117899583,0.9014973117899583,0.09850268821004171,100000001,1.0,1.0,0.0,1104214.677332853,0.9014973117899583,0.9014973117899583,inf,1.1101059692852142
28,PARA,1024,523.xalancbmk,2.03005111019028,2805,0,0,0,0,0,0,1149510.3166923968,100000001,2.1132167930912686,0.9606449829601572,1.040967285248889,0.9606449829601572,0.9606449829601572,0.03935501703984279,100000001,1.0,1.0,0.0,1104214.677332853,0.9606449829601572,0.9606449829601572,inf,1.041020682200088
29,PARA,512,523.xalancbmk,1.95880286980288,5494,0,0,0,0,0,0,1191194.6399630536,100000001,2.1132167930912686,0.9269294452924975,1.078830762231795,0.9269294452924975,0.9269294452924975,0.07307055470750246,100000001,1.0,1.0,0.0,1104214.677332853,0.9269294452924975,0.9269294452924975,inf,1.0787708807134262
30,PARA,256,523.xalancbmk,1.8288119554849616,10840,0,0,0,0,0,0,1275869.4518663054,100000001,2.1132167930912686,0.8654161567634183,1.155513439614894,0.8654161567634183,0.8654161567634184,0.13458384323658168,100000001,1.0,1.0,0.0,1104214.677332853,0.8654161567634183,0.8654161567634184,inf,1.1554541685209905
31,PARA,128,523.xalancbmk,1.6370944010668094,20970,0,0,0,0,0,0,1425541.7050570832,100000001,2.1132167930912686,0.7746930681314647,1.290833803911488,0.7746930681314647,0.7746930681314647,0.22530693186853534,100000001,1.0,1.0,0.0,1104214.677332853,0.7746930681314647,0.7746930681314647,inf,1.291000504087096
32,PARA,64,523.xalancbmk,1.388504055736996,38423,0,0,0,0,0,0,1680828.7557542124,100000001,2.1132167930912686,0.6570570801237369,1.5219377893495647,0.6570570801237369,0.657057080123737,0.34294291987626313,100000001,1.0,1.0,0.0,1104214.677332853,0.6570570801237369,0.657057080123737,inf,1.522193818156925
33,PARA,32,523.xalancbmk,1.1231419694114535,65518,0,0,0,0,0,0,2077564.9725368503,100000001,2.1132167930912686,0.5314844994055211,1.8815224171514418,0.5314844994055211,0.5314844994055211,0.4685155005944789,100000001,1.0,1.0,0.0,1104214.677332853,0.5314844994055211,0.5314844994055211,inf,1.881486467427739
34,PARA,20,523.xalancbmk,0.973442057594828,87046,0,0,0,0,0,0,2395930.0367281996,100000001,2.1132167930912686,0.46064467250936975,2.17087065080441,0.46064467250936975,0.4606446725093698,0.5393553274906302,100000001,1.0,1.0,0.0,1104214.677332853,0.46064467250936975,0.4606446725093698,inf,2.169804555139031
35,PRAC-4,1024,523.xalancbmk,2.066416036578539,0,0,0,0,0,0,0,1137018.3741923163,100000001,2.1132167930912686,0.9778533103343987,1.0226482739604652,0.9778533103343987,0.9778533103343987,0.022146689665601293,100000001,1.0,1.0,0.0,1104214.677332853,0.9778533103343987,0.9778533103343987,inf,1.0297077167446262
36,PRAC-4,512,523.xalancbmk,2.066416036578539,0,0,0,0,0,0,0,1137018.3741923163,100000001,2.1132167930912686,0.9778533103343987,1.0226482739604652,0.9778533103343987,0.9778533103343987,0.022146689665601293,100000001,1.0,1.0,0.0,1104214.677332853,0.9778533103343987,0.9778533103343987,inf,1.0297077167446262
37,PRAC-4,256,523.xalancbmk,2.065707788532174,0,0,0,0,0,0,0,1137280.4930646948,100000001,2.1132167930912686,0.9775181587074191,1.0229988988872687,0.9775181587074191,0.977518158707419,0.022481841292580906,100000001,1.0,1.0,0.0,1104214.677332853,0.9775181587074191,0.977518158707419,inf,1.0299450970998771
38,PRAC-4,128,523.xalancbmk,2.063868750001806,0,0,0,0,0,0,0,1138101.1719314882,100000001,2.1132167930912686,0.9766479032105005,1.023910456074021,0.9766479032105005,0.9766479032105005,0.023352096789499455,100000001,1.0,1.0,0.0,1104214.677332853,0.9766479032105005,0.9766479032105005,inf,1.0306883211156779
39,PRAC-4,64,523.xalancbmk,1.9677306540398176,0,0,0,0,0,0,0,1180245.5673850444,100000001,2.1132167930912686,0.9311541818486924,1.0739360027515774,0.9311541818486924,0.9311541818486923,0.06884581815130764,100000001,1.0,1.0,0.0,1104214.677332853,0.9311541818486924,0.9311541818486923,inf,1.0688551706592402
40,PRAC-4,32,523.xalancbmk,1.6328442202948492,0,0,0,0,0,0,0,1367737.2855101272,100000001,2.1132167930912686,0.7726818306730764,1.2941937551823999,0.7726818306730764,0.7726818306730764,0.2273181693269236,100000001,1.0,1.0,0.0,1104214.677332853,0.7726818306730764,0.7726818306730764,inf,1.2386516078683116
41,PRAC-4,20,523.xalancbmk,0.6708733353854901,0,0,0,0,0,0,0,2938135.4574311455,100000001,2.1132167930912686,0.31746545720191777,3.149949001739642,0.31746545720191777,0.31746545720191777,0.6825345427980822,100000001,1.0,1.0,0.0,1104214.677332853,0.31746545720191777,0.31746545720191777,inf,2.6608371702937235
42,PRAC-2,1024,523.xalancbmk,2.066416036578539,0,0,0,0,0,0,0,1137018.3741923163,100000001,2.1132167930912686,0.9778533103343987,1.0226482739604652,0.9778533103343987,0.9778533103343987,0.022146689665601293,100000001,1.0,1.0,0.0,1104214.677332853,0.9778533103343987,0.9778533103343987,inf,1.0297077167446262
43,PRAC-2,512,523.xalancbmk,2.066416036578539,0,0,0,0,0,0,0,1137018.3741923163,100000001,2.1132167930912686,0.9778533103343987,1.0226482739604652,0.9778533103343987,0.9778533103343987,0.022146689665601293,100000001,1.0,1.0,0.0,1104214.677332853,0.9778533103343987,0.9778533103343987,inf,1.0297077167446262
44,PRAC-2,256,523.xalancbmk,2.066416036578539,0,0,0,0,0,0,0,1136958.9454429105,100000001,2.1132167930912686,0.9778533103343987,1.0226482739604652,0.9778533103343987,0.9778533103343987,0.022146689665601293,100000001,1.0,1.0,0.0,1104214.677332853,0.9778533103343987,0.9778533103343987,inf,1.0296538968211768
45,PRAC-2,128,523.xalancbmk,2.064292747920834,0,0,0,0,0,0,0,1137923.679870763,100000001,2.1132167930912686,0.976848544205033,1.0237001487408754,0.976848544205033,0.9768485442050331,0.023151455794967024,100000001,1.0,1.0,0.0,1104214.677332853,0.976848544205033,0.9768485442050331,inf,1.0305275805782004
46,PRAC-2,64,523.xalancbmk,2.009038200695762,0,0,0,0,0,0,0,1161527.310322227,100000001,2.1132167930912686,0.950701417509033,1.0518549584370411,0.950701417509033,0.950701417509033,0.04929858249096697,100000001,1.0,1.0,0.0,1104214.677332853,0.950701417509033,0.950701417509033,inf,1.0519035239848544
47,PRAC-2,32,523.xalancbmk,1.6492582675419478,0,0,0,0,0,0,0,1354470.0522052995,100000001,2.1132167930912686,0.7804491583323876,1.2813134453712964,0.7804491583323876,0.7804491583323876,0.2195508416676124,100000001,1.0,1.0,0.0,1104214.677332853,0.7804491583323876,0.7804491583323876,inf,1.2266365227791751
48,PRAC-2,20,523.xalancbmk,0.7677076390617351,0,0,0,0,0,0,0,2595705.0852929493,100000001,2.1132167930912686,0.3632886325584761,2.7526322333772355,0.3632886325584761,0.3632886325584761,0.6367113674415239,100000001,1.0,1.0,0.0,1104214.677332853,0.3632886325584761,0.3632886325584761,inf,2.350725034340857
49,PRAC-1,1024,523.xalancbmk,2.066416036578539,0,0,0,0,0,0,0,1137018.3741923163,100000001,2.1132167930912686,0.9778533103343987,1.0226482739604652,0.9778533103343987,0.9778533103343987,0.022146689665601293,100000001,1.0,1.0,0.0,1104214.677332853,0.9778533103343987,0.9778533103343987,inf,1.0297077167446262
50,PRAC-1,512,523.xalancbmk,2.066416036578539,0,0,0,0,0,0,0,1137018.3741923163,100000001,2.1132167930912686,0.9778533103343987,1.0226482739604652,0.9778533103343987,0.9778533103343987,0.022146689665601293,100000001,1.0,1.0,0.0,1104214.677332853,0.9778533103343987,0.9778533103343987,inf,1.0297077167446262
51,PRAC-1,256,523.xalancbmk,2.065707788532174,0,0,0,0,0,0,0,1137429.896000701,100000001,2.1132167930912686,0.9775181587074191,1.0229988988872687,0.9775181587074191,0.977518158707419,0.022481841292580906,100000001,1.0,1.0,0.0,1104214.677332853,0.9775181587074191,0.977518158707419,inf,1.0300803995361454
52,PRAC-1,128,523.xalancbmk,2.061630059126725,0,0,0,0,0,0,0,1139352.2289814777,100000001,2.1132167930912686,0.9755885273422036,1.0250223039464195,0.9755885273422036,0.9755885273422036,0.024411472657796418,100000001,1.0,1.0,0.0,1104214.677332853,0.9755885273422036,0.9755885273422036,inf,1.0318213046520055
53,PRAC-1,64,523.xalancbmk,2.011736490686666,0,0,0,0,0,0,0,1159981.0768376892,100000001,2.1132167930912686,0.9519782812930638,1.0504441326557459,0.9519782812930638,0.9519782812930637,0.04802171870693617,100000001,1.0,1.0,0.0,1104214.677332853,0.9519782812930638,0.9519782812930637,inf,1.050503222470775
54,PRAC-1,32,523.xalancbmk,0.9380400976867443,0,0,0,0,0,0,0,2171268.643412314,100000001,2.1132167930912686,0.4438920326364409,2.252800065053265,0.4438920326364409,0.44389203263644084,0.5561079673635592,100000001,1.0,1.0,0.0,1104214.677332853,0.4438920326364409,0.44389203263644084,inf,1.9663464795241168
55,PRAC-1,20,523.xalancbmk,0.9380400976867443,0,0,0,0,0,0,0,2171268.643412314,100000001,2.1132167930912686,0.4438920326364409,2.252800065053265,0.4438920326364409,0.44389203263644084,0.5561079673635592,100000001,1.0,1.0,0.0,1104214.677332853,0.4438920326364409,0.44389203263644084,inf,1.9663464795241168
56,PRAC-RFM,1024,523.xalancbmk,2.042881992473451,0,543,0,0,0,0,0,1153386.6265911337,100000001,2.1132167930912686,0.9667167131892179,1.0344292038781244,0.9667167131892179,0.966716713189218,0.033283286810782076,100000001,1.0,1.0,0.0,1104214.677332853,0.9667167131892179,0.966716713189218,inf,1.044531149845836
57,PRAC-RFM,512,523.xalancbmk,2.042881992473451,0,543,0,0,0,0,0,1153386.6265911337,100000001,2.1132167930912686,0.9667167131892179,1.0344292038781244,0.9667167131892179,0.966716713189218,0.033283286810782076,100000001,1.0,1.0,0.0,1104214.677332853,0.9667167131892179,0.966716713189218,inf,1.044531149845836
58,PRAC-RFM,256,523.xalancbmk,2.042881992473451,0,543,0,0,0,0,0,1153386.6265911337,100000001,2.1132167930912686,0.9667167131892179,1.0344292038781244,0.9667167131892179,0.966716713189218,0.033283286810782076,100000001,1.0,1.0,0.0,1104214.677332853,0.9667167131892179,0.966716713189218,inf,1.044531149845836
59,PRAC-RFM,128,523.xalancbmk,2.0320850167464126,0,790,0,0,0,0,0,1160272.8794597713,100000001,2.1132167930912686,0.9616074523872327,1.039925384851642,0.9616074523872327,0.9616074523872327,0.038392547612767336,100000001,1.0,1.0,0.0,1104214.677332853,0.9616074523872327,0.9616074523872327,inf,1.0507674850531084
60,PRAC-RFM,64,523.xalancbmk,1.9645952629286572,0,2417,0,0,0,0,0,1208701.1264754888,100000001,2.1132167930912686,0.9296704764752489,1.0756499483466424,0.9296704764752489,0.929670476475249,0.07032952352475108,100000001,1.0,1.0,0.0,1104214.677332853,0.9296704764752489,0.929670476475249,inf,1.0946251225305346
61,PRAC-RFM,32,523.xalancbmk,1.7301273508667436,0,9526,0,0,0,0,0,1411360.7378238929,100000001,2.1132167930912686,0.8187173963991968,1.2214226843085327,0.8187173963991968,0.8187173963991968,0.18128260360080317,100000001,1.0,1.0,0.0,1104214.677332853,0.8187173963991968,0.8187173963991968,inf,1.2781579223642707
62,PRAC-RFM,20,523.xalancbmk,0.2678677102860415,0,114933,0,0,0,0,0,8430421.01850829,100000001,2.1132167930912686,0.12675827258319183,7.8890314582324175,0.12675827258319183,0.1267582725831918,0.8732417274168082,100000001,1.0,1.0,0.0,1104214.677332853,0.12675827258319183,0.1267582725831918,inf,7.634766310905534
63,RFM,1024,523.xalancbmk,2.091596642451974,0,507,0,0,0,0,0,1118088.9618816103,100000001,2.1132167930912686,0.9897690806215541,1.0103366730470313,0.9897690806215541,0.9897690806215542,0.01023091937844589,100000001,1.0,1.0,0.0,1104214.677332853,0.9897690806215541,0.9897690806215542,inf,1.01256484344355
64,RFM,512,523.xalancbmk,2.0825243802168014,0,726,0,0,0,0,0,1123975.8763852413,100000001,2.1132167930912686,0.985475975311757,1.014738080939668,0.985475975311757,0.985475975311757,0.014524024688242987,100000001,1.0,1.0,0.0,1104214.677332853,0.985475975311757,0.985475975311757,inf,1.0178961568416387
65,RFM,256,523.xalancbmk,2.036920922738205,0,2001,0,0,0,0,0,1155459.2626329071,100000001,2.1132167930912686,0.9638958621744359,1.037456471432627,0.9638958621744359,0.9638958621744358,0.0361041378255641,100000001,1.0,1.0,0.0,1104214.677332853,0.9638958621744359,0.9638958621744358,inf,1.0464081725700582
66,RFM,128,523.xalancbmk,1.9447387893005448,0,4767,0,0,0,0,0,1223627.1398887285,100000001,2.1132167930912686,0.9202741506022817,1.0866327162895328,0.9202741506022817,0.9202741506022817,0.07972584939771832,100000001,1.0,1.0,0.0,1104214.677332853,0.9202741506022817,0.9202741506022817,inf,1.1081424337197794
67,RFM,64,523.xalancbmk,1.7291927364083983,0,11543,0,0,0,0,0,1406609.406308906,100000001,2.1132167930912686,0.8182751254209418,1.2220828532280927,0.8182751254209418,0.8182751254209418,0.18172487457905817,100000001,1.0,1.0,0.0,1104214.677332853,0.8182751254209418,0.8182751254209418,inf,1.2738550167676312
68,RFM,32,523.xalancbmk,1.4956542718607668,0,25131,0,0,0,0,0,1697900.3108334972,100000001,2.1132167930912686,0.7077618712620983,1.4129045948982466,0.7077618712620983,0.7077618712620983,0.29223812873790167,100000001,1.0,1.0,0.0,1104214.677332853,0.7077618712620983,0.7077618712620983,inf,1.5376541769347307
69,RFM,20,523.xalancbmk,1.2141034062544875,0,41421,0,0,0,0,0,2160865.156391348,100000001,2.1132167930912686,0.5745285624379624,1.7405575029317712,0.5745285624379624,0.5745285624379624,0.42547143756203765,100000001,1.0,1.0,0.0,1104214.677332853,0.5745285624379624,0.5745285624379624,inf,1.9569248632075373
70,Dummy,0,523.xalancbmk,2.1132167930912686,0,0,0,0,0,0,0,1104214.677332853,100000001,2.1132167930912686,1.0,1.0,1.0,1.0,0.0,100000001,1.0,1.0,0.0,1104214.677332853,1.0,1.0,,1.0
71,Chronus,1024,450.soplex,0.4301118871987876,0,0,0,0,0,0,0,6790199.83635655,100000000,0.4300735797404929,1.00008907187072,0.9999109360623715,1.00008907187072,1.00008907187072,-8.907187072004774e-05,100000000,1.0,1.0,0.0,6201437.15975,1.00008907187072,1.00008907187072,-inf,1.0949397150112032
72,Chronus,512,450.soplex,0.4299285490136323,0,0,0,0,0,0,0,6792967.999258444,100000000,0.4300735797404929,0.9996627769440102,1.000337336813741,0.9996627769440102,0.9996627769440103,0.0003372230559898215,100000000,1.0,1.0,0.0,6201437.15975,0.9996627769440102,0.9996627769440103,inf,1.0953860894290333
73,Chronus,256,450.soplex,0.4296266499301309,0,0,0,0,0,0,0,6793875.889792419,100000000,0.4300735797404929,0.9989608061703495,1.0010402748768836,0.9989608061703495,0.9989608061703495,0.0010391938296504533,100000000,1.0,1.0,0.0,6201437.15975,0.9989608061703495,0.9989608061703495,inf,1.095532489450607
74,Chronus,128,450.soplex,0.4290299126133425,0,0,0,0,0,0,0,6800372.398073595,100000000,0.4300735797404929,0.9975732823955842,1.0024326208883505,0.9975732823955842,0.9975732823955842,0.002426717604415818,100000000,1.0,1.0,0.0,6201437.15975,0.9975732823955842,0.9975732823955842,inf,1.096580070537672
75,Chronus,64,450.soplex,0.4269488090128484,0,0,0,0,0,0,0,6821657.592599837,100000000,0.4300735797404929,0.9927343346003026,1.0073188416542707,0.9927343346003026,0.9927343346003027,0.0072656653996974185,100000000,1.0,1.0,0.0,6201437.15975,0.9927343346003026,0.9927343346003027,inf,1.1000123708219338
76,Chronus,32,450.soplex,0.4102616616056788,0,0,0,0,0,0,0,6999284.414660632,100000000,0.4300735797404929,0.9539336544533411,1.0482909323217635,0.9539336544533411,0.9539336544533411,0.04606634554665889,100000000,1.0,1.0,0.0,6201437.15975,0.9539336544533411,0.9539336544533411,inf,1.1286552188400787
77,Chronus,20,450.soplex,0.3758117345560543,0,0,0,0,0,0,0,7403395.507174838,100000000,0.4300735797404929,0.8738312518123521,1.1443857128318198,0.8738312518123521,0.8738312518123521,0.1261687481876479,100000000,1.0,1.0,0.0,6201437.15975,0.8738312518123521,0.8738312518123521,inf,1.1938193222735638
78,Chronus+PB,1024,450.soplex,0.4300122102827134,0,0,0,0,0,0,0,6791174.240724632,100000000,0.4300735797404929,0.9998573047481398,1.000142715616701,0.9998573047481398,0.9998573047481398,0.00014269525186016985,100000000,1.0,1.0,0.0,6201437.15975,0.9998573047481398,0.9998573047481398,inf,1.0950968405843535
79,Chronus+PB,512,450.soplex,0.4298588632358289,0,0,0,0,0,0,0,6792163.600773225,100000000,0.4300735797404929,0.9995007447218833,1.000499504658454,0.9995007447218833,0.9995007447218832,0.0004992552781166726,100000000,1.0,1.0,0.0,6201437.15975,0.9995007447218833,0.9995007447218832,inf,1.0952563778050182
80,Chronus+PB,256,450.soplex,0.4294032483007408,0,0,0,0,0,0,0,6796969.198192151,100000000,0.4300735797404929,0.9984413563833505,1.0015610767790062,0.9984413563833505,0.9984413563833505,0.00155864361664948,100000000,1.0,1.0,0.0,6201437.15975,0.9984413563833505,0.9984413563833505,inf,1.0960312945372424
81,Chronus+PB,128,450.soplex,0.428490951237357,0,0,0,0,0,0,0,6806707.016408475,100000000,0.4300735797404929,0.9963200982862261,1.0036934934064903,0.9963200982862261,0.996320098286226,0.0036799017137738588,100000000,1.0,1.0,0.0,6201437.15975,0.9963200982862261,0.996320098286226,inf,1.0976015463942677
82,Chronus+PB,64,450.soplex,0.418067060673968,0,0,0,0,0,0,0,6911930.70287142,100000000,0.4300735797404929,0.9720826397339506,1.0287191223512542,0.9720826397339506,0.9720826397339506,0.027917360266049407,100000000,1.0,1.0,0.0,6201437.15975,0.9720826397339506,0.9720826397339506,inf,1.114569175631228
83,Chronus+PB,32,450.soplex,0.2832640741341512,0,0,0,0,0,0,0,8988035.255263062,100000000,0.4300735797404929,0.6586409569847868,1.5182778862977662,0.6586409569847868,0.6586409569847868,0.34135904301521325,100000000,1.0,1.0,0.0,6201437.15975,0.6586409569847868,0.6586409569847868,inf,1.4493471470773396
84,Chronus+PB,20,450.soplex,0.0739124912394757,0,0,0,0,0,0,0,27433862.16819328,100000000,0.4300735797404929,0.1718601065521733,5.818686023544505,0.1718601065521733,0.1718601065521733,0.8281398934478267,100000000,1.0,1.0,0.0,6201437.15975,0.1718601065521733,0.1718601065521733,inf,4.4237910441551955
85,Graphene,1024,450.soplex,0.4290975953988654,687,0,0,0,0,0,0,6213564.3736875,100000000,0.4300735797404929,0.9977306572930698,1.0022745043367587,0.9977306572930698,0.9977306572930699,0.002269342706930244,100000000,1.0,1.0,0.0,6201437.15975,0.9977306572930698,0.9977306572930699,inf,1.0019555489518157
86,Graphene,512,450.soplex,0.4266319499752536,2465,0,0,0,0,0,0,6245385.029312502,100000000,0.4300735797404929,0.9919975791879242,1.0080669761499084,0.9919975791879242,0.9919975791879242,0.008002420812075806,100000000,1.0,1.0,0.0,6201437.15975,0.9919975791879242,0.9919975791879242,inf,1.00708672335628
87,Graphene,256,450.soplex,0.4201713438572025,7269,0,0,0,0,0,0,6330687.114062501,100000000,0.4300735797404929,0.9769754843130206,1.023567137616733,0.9769754843130206,0.9769754843130206,0.023024515686979385,100000000,1.0,1.0,0.0,6201437.15975,0.9769754843130206,0.9769754843130206,inf,1.0208419356647502
88,Graphene,128,450.soplex,0.4065837951312078,17290,0,0,0,0,0,0,6518095.925500001,100000000,0.4300735797404929,0.9453819399381407,1.0577735386667457,0.9453819399381407,0.9453819399381408,0.05461806006185932,100000000,1.0,1.0,0.0,6201437.15975,0.9453819399381407,0.9453819399381408,inf,1.0510621582695787
89,Graphene,64,450.soplex,0.3814180844418675,38080,0,0,0,0,0,0,6901161.961312502,100000000,0.4300735797404929,0.8868670441741987,1.127564730890575,0.8868670441741987,0.8868670441741987,0.1131329558258013,100000000,1.0,1.0,0.0,6201437.15975,0.8868670441741987,0.8868670441741987,inf,1.1128326843500111
90,Graphene,32,450.soplex,0.3401509782566957,79912,0,0,0,0,0,0,7653043.667187502,100000000,0.4300735797404929,0.7909134489543472,1.2643608492459983,0.7909134489543472,0.7909134489543472,0.20908655104565277,100000000,1.0,1.0,0.0,6201437.15975,0.7909134489543472,0.7909134489543472,inf,1.2340758230784075
91,Graphene,20,450.soplex,0.3016834318635947,131505,0,0,0,0,0,0,8539606.494250001,100000000,0.4300735797404929,0.7014693440262734,1.425579048487321,0.7014693440262734,0.7014693440262734,0.29853065597372663,100000000,1.0,1.0,0.0,6201437.15975,0.7014693440262734,0.7014693440262734,inf,1.3770366891203427
92,Hydra,1024,450.soplex,0.4425017261660461,676,0,0,0,0,0,0,5951958.273312502,100000000,0.4300735797404929,1.0288977212528432,0.9719139029507657,1.0288977212528432,1.0288977212528434,-0.028897721252843178,100000000,1.0,1.0,0.0,6201437.15975,1.0288977212528432,1.0288977212528434,-inf,0.9597707950575193
93,Hydra,512,450.soplex,0.4392504137222778,2441,0,0,0,0,0,0,5991638.451375,100000000,0.4300735797404929,1.0213378231402224,0.9791079673573464,1.0213378231402224,1.0213378231402224,-0.021337823140222367,100000000,1.0,1.0,0.0,6201437.15975,1.0213378231402224,1.0213378231402224,-inf,0.9661693405946796
94,Hydra,256,450.soplex,0.4304721914469282,7179,0,0,0,0,0,0,6102109.5693125,100000000,0.4300735797404929,1.0009268453706825,0.9990740128761965,1.0009268453706825,1.0009268453706825,-0.0009268453706825497,100000000,1.0,1.0,0.0,6201437.15975,1.0009268453706825,1.0009268453706825,-inf,0.9839831336061617
95,Hydra,128,450.soplex,0.4154386214466989,16995,0,0,0,0,0,0,6300502.711875,100000000,0.4300735797404929,0.965971036159383,1.035227726884973,0.965971036159383,0.9659710361593828,0.034028963840617044,100000000,1.0,1.0,0.0,6201437.15975,0.965971036159383,0.9659710361593828,inf,1.0159746119444664
96,Hydra,64,450.soplex,0.389860410635916,37149,0,0,0,0,0,0,6672433.150625,100000000,0.4300735797404929,0.9064970019110646,1.10314760875305,0.9064970019110646,0.9064970019110646,0.09350299808893536,100000000,1.0,1.0,0.0,6201437.15975,0.9064970019110646,0.9064970019110646,inf,1.0759494902136504
97,Hydra,32,450.soplex,0.346520575809637,78217,0,0,0,0,0,0,7428481.588437501,100000000,0.4300735797404929,0.8057239322134787,1.2411198923343476,0.8057239322134787,0.8057239322134788,0.1942760677865213,100000000,1.0,1.0,0.0,6201437.15975,0.8057239322134787,0.8057239322134788,inf,1.1978645267344719
98,Hydra,20,450.soplex,0.306710438867397,128916,0,0,0,0,0,0,8312360.846125001,100000000,0.4300735797404929,0.713158057866439,1.402213701394202,0.713158057866439,0.713158057866439,0.28684194213356096,100000000,1.0,1.0,0.0,6201437.15975,0.713158057866439,0.713158057866439,inf,1.340392659313845
99,PARA,1024,450.soplex,0.3736007758970802,44911,0,0,0,0,0,0,7031258.5970625,100000000,0.4300735797404929,0.8686903671751042,1.1511581546045018,0.8686903671751042,0.8686903671751042,0.13130963282489583,100000000,1.0,1.0,0.0,6201437.15975,0.8686903671751042,0.8686903671751042,inf,1.133811149889319
100,PARA,512,450.soplex,0.3319942775739947,89122,0,0,0,0,0,0,7823228.885875,100000000,0.4300735797404929,0.7719476229493581,1.2954246768444324,0.7719476229493581,0.7719476229493581,0.22805237705064185,100000000,1.0,1.0,0.0,6201437.15975,0.7719476229493581,0.7719476229493581,inf,1.2615186906433766
101,PARA,256,450.soplex,0.2743869669022395,176086,0,0,0,0,0,0,9319251.6600625,100000000,0.4300735797404929,0.6380000535438728,1.5673979875790618,0.6380000535438728,0.6380000535438729,0.3619999464561272,100000000,1.0,1.0,0.0,6201437.15975,0.6380000535438728,0.6380000535438729,inf,1.5027567675035813
102,PARA,128,450.soplex,0.2077581134446391,344784,0,0,0,0,0,0,12087037.7470625,100000000,0.4300735797404929,0.48307574152776533,2.0700687574114585,0.48307574152776533,0.4830757415277653,0.5169242584722347,100000000,1.0,1.0,0.0,6201437.15975,0.48307574152776533,0.4830757415277653,inf,1.9490704228227267
103,PARA,64,450.soplex,0.1444950846413481,662242,0,0,0,0,0,0,17082775.9235,100000000,0.4300735797404929,0.33597758952906775,2.9763889948781332,0.33597758952906775,0.33597758952906775,0.6640224104709322,100000000,1.0,1.0,0.0,6201437.15975,0.33597758952906775,0.33597758952906775,inf,2.754647911999267
104,PARA,32,450.soplex,0.0949852362167702,1215545,0,0,0,0,0,0,25618811.175875004,100000000,0.4300735797404929,0.22085810589454125,4.527793969570198,0.22085810589454125,0.22085810589454122,0.7791418941054588,100000000,1.0,1.0,0.0,6201437.15975,0.22085810589454125,0.22085810589454122,inf,4.131108727852978
105,PARA,20,450.soplex,0.071682196557205,1733594,0,0,0,0,0,0,33691780.71268749,100000000,0.4300735797404929,0.1666742621122138,5.999726576420946,0.1666742621122138,0.1666742621122138,0.8333257378877862,100000000,1.0,1.0,0.0,6201437.15975,0.1666742621122138,0.1666742621122138,inf,5.432898833735133
106,PRAC-4,1024,450.soplex,0.3539735098118767,0,0,0,0,0,0,0,7480313.694,100000000,0.4300735797404929,0.8230533715311341,1.214988036729247,0.8230533715311341,0.823053371531134,0.17694662846886589,100000000,1.0,1.0,0.0,6201437.15975,0.8230533715311341,0.823053371531134,inf,1.2062226063581616
